bundle_uuid	bundle_version	file_name	file_format	read_index	file_size	file_uuid	file_version	file_sha256	file_content_type	cell_suspension.provenance.document_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.diseases	donor_organism.organism_age	donor_organism.organism_age_unit	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id
3a7af639-ac18-49a7-aef9-2eb4b1ecf598	2019-09-26T072340.935554Z	TLH_July_13_S6_L003_R2_001.fastq.gz	fastq.gz	read2	4929415859	1af8d1dc-7dba-4d00-b8ab-9d95420f52ac	2019-09-20T175908.416336Z	a32ead7943f71f59860d0afbb5005ccfb102ace755cf0eed9d75e855a238c860	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
fd7a46db-1e90-4bfd-8e70-a77baa01faa5	2019-09-23T173114.106310Z	TLH_July_13_S6_L006_R2_001.fastq.gz	fastq.gz	read2	4957973380	45debcd9-5a03-4d69-b0e5-4ed64ea27af8	2019-09-20T175910.265203Z	5561f32daa56f88f5761b2f16cb66e3c106b438ad3bc9a5def913fac785045a2	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
3a7af639-ac18-49a7-aef9-2eb4b1ecf598	2019-09-26T072340.935554Z	TLH_July_13_S6_L006_R2_001.fastq.gz	fastq.gz	read2	4957973380	45debcd9-5a03-4d69-b0e5-4ed64ea27af8	2019-09-20T175910.265203Z	5561f32daa56f88f5761b2f16cb66e3c106b438ad3bc9a5def913fac785045a2	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
3a7af639-ac18-49a7-aef9-2eb4b1ecf598	2019-09-26T072340.935554Z	TLH_July_13_S6_L007_R1_001.fastq.gz	fastq.gz	read1	1496093043	2dd8f37a-10b2-4c2d-88dc-1de0ae2ce55d	2019-09-20T175910.559757Z	2702c383a3cef89fbcce8563f72a4c4e6a3acd06fe40017cd338d584d6b96073	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
fd7a46db-1e90-4bfd-8e70-a77baa01faa5	2019-09-23T173114.106310Z	TLH_July_13_S6_L007_R1_001.fastq.gz	fastq.gz	read1	1496093043	2dd8f37a-10b2-4c2d-88dc-1de0ae2ce55d	2019-09-20T175910.559757Z	2702c383a3cef89fbcce8563f72a4c4e6a3acd06fe40017cd338d584d6b96073	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
3a7af639-ac18-49a7-aef9-2eb4b1ecf598	2019-09-26T072340.935554Z	TLH_July_13_S6_L005_R2_001.fastq.gz	fastq.gz	read2	4909572373	6603a868-d5f0-495a-8741-7ba0424758c7	2019-09-20T175909.561787Z	3fa641f4b702b772754265c9896f36faa7186eea9ef368057057f40b842bc812	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
fd7a46db-1e90-4bfd-8e70-a77baa01faa5	2019-09-23T173114.106310Z	TLH_July_13_S6_L005_R2_001.fastq.gz	fastq.gz	read2	4909572373	6603a868-d5f0-495a-8741-7ba0424758c7	2019-09-20T175909.561787Z	3fa641f4b702b772754265c9896f36faa7186eea9ef368057057f40b842bc812	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
fd7a46db-1e90-4bfd-8e70-a77baa01faa5	2019-09-23T173114.106310Z	TLH_July_13_S6_L001_I1_001.fastq.gz	fastq.gz	index1	610257914	3e7f77f0-9337-4219-a8c5-71ff253656cd	2019-09-20T175906.880233Z	33b286fffe508ff5b549f51fcab4f2c934cfb9cb292b740896ace66efffae916	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
3a7af639-ac18-49a7-aef9-2eb4b1ecf598	2019-09-26T072340.935554Z	TLH_July_13_S6_L001_I1_001.fastq.gz	fastq.gz	index1	610257914	3e7f77f0-9337-4219-a8c5-71ff253656cd	2019-09-20T175906.880233Z	33b286fffe508ff5b549f51fcab4f2c934cfb9cb292b740896ace66efffae916	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
3a7af639-ac18-49a7-aef9-2eb4b1ecf598	2019-09-26T072340.935554Z	TLH_July_13_S6_L003_R1_001.fastq.gz	fastq.gz	read1	1508003802	5526b117-83cb-45f5-b614-6f9146f97748	2019-09-20T175908.230525Z	a898917172b2236534898370ac83a95293f1eccb76b529badcfc810a1053b098	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
fd7a46db-1e90-4bfd-8e70-a77baa01faa5	2019-09-23T173114.106310Z	TLH_July_13_S6_L003_R1_001.fastq.gz	fastq.gz	read1	1508003802	5526b117-83cb-45f5-b614-6f9146f97748	2019-09-20T175908.230525Z	a898917172b2236534898370ac83a95293f1eccb76b529badcfc810a1053b098	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
3a7af639-ac18-49a7-aef9-2eb4b1ecf598	2019-09-26T072340.935554Z	TLH_July_13_S6_L004_R2_001.fastq.gz	fastq.gz	read2	4915403951	882f9de5-6e67-45ff-b2e7-cbe6b621ffb9	2019-09-20T175909.023126Z	27336462f6a85e4c223cdc19bf8c7c5fd1f5af28e608974b10fb632a64ae43da	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
fd7a46db-1e90-4bfd-8e70-a77baa01faa5	2019-09-23T173114.106310Z	TLH_July_13_S6_L004_R2_001.fastq.gz	fastq.gz	read2	4915403951	882f9de5-6e67-45ff-b2e7-cbe6b621ffb9	2019-09-20T175909.023126Z	27336462f6a85e4c223cdc19bf8c7c5fd1f5af28e608974b10fb632a64ae43da	application/gzip; dcp-type=data	cc1dc31c-5e39-4fc5-89ae-0df7c1a5a7e8	6000		Illumina Hiseq 2500	False	10X v2 sequencing	4d6f6c96-2a83-43d8-8fe1-0f53bffd4674	Hospital for Sick Children || University Health Network || University of California Santa Cruz || University of Toronto	Adeyi || Bader || Fish || Ghanekar || Grant || Greig || Human Cell Atlas Data Coordination Platform || Keller || MacParland || McGilvray || Sapisochin || Selzner || Wilson || Winegarden	SingleCellLiverLandscape	Dissecting the human liver cellular landscape by single cell RNA-seq reveals novel intrahepatic monocyte/ macrophage populations	d0966363-511d-4817-99f8-473710728951	normal	liver	caudate lobe		male	P4TLH	f69bb28a-df96-4725-9933-e86e63c4450c	Homo sapiens	normal	21	year							specimens	d0966363-511d-4817-99f8-473710728951	P4TLH_liver
256b91c8-2445-46be-8a82-f3801fed8f50	2019-10-23T144855.605342Z	CZIKidney7632802_S1_L001_I1_001.fastq.gz	fastq.gz	index1	1353916837	f3b306f2-3627-4fbe-b4d0-9968ee934452	2019-10-23T144935.514301Z	b98b29bc6efa84b152e9b6c0a741ff13ae722065bf90998cad1a6a11a7cfd5ea	application/gzip; dcp-type=data	c0e783a5-a154-4f3a-b887-629ff44346ab	0	kidney cell	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f5d590c5-b307-4b99-af98-8ddba1e2a266	normal	kidney	renal medulla	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	f5d590c5-b307-4b99-af98-8ddba1e2a266	TxK4_2
eaf8951a-27b1-41fd-9d3d-216371abd979	2019-10-24T001535.673276Z	CZIKidney7632802_S1_L001_I1_001.fastq.gz	fastq.gz	index1	1353916837	f3b306f2-3627-4fbe-b4d0-9968ee934452	2019-10-23T144935.514301Z	b98b29bc6efa84b152e9b6c0a741ff13ae722065bf90998cad1a6a11a7cfd5ea	application/gzip; dcp-type=data	c0e783a5-a154-4f3a-b887-629ff44346ab	0	kidney cell	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f5d590c5-b307-4b99-af98-8ddba1e2a266	normal	kidney	renal medulla	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	f5d590c5-b307-4b99-af98-8ddba1e2a266	TxK4_2
f262701d-bd4a-435e-b010-9f8672aa4efa	2019-10-04T094331.948960Z	SRR5295133_2.fastq.gz	fastq.gz	read2	71702181	5cfcddb6-a7d2-406e-87f0-1aba0ea284fb	2019-07-26T200525.403281Z	8283e3a3a255cce659087a94fdd12cab37e02dd1a36a250e60b0c6db2cd6a529	application/gzip; dcp-type=data	86e4014f-56b6-41de-afa6-a8e7b8287f37	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	a03ae042-ac11-42f6-a277-fe78d08f0410	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S4_UC	5b3d4a78-0e91-4111-a442-9b787c9a7858	Homo sapiens	ulcerative colitis (disease)	29	year							specimens	a03ae042-ac11-42f6-a277-fe78d08f0410	Human_S4_UC_inflammed_colon
eb05f993-eec2-4407-a75f-9cb21feabeb3	2019-10-04T094331.674604Z	SRR5295254_1.fastq.gz	fastq.gz	read1	65507057	a10cfbd7-2b8d-4748-86c2-f80f8fd81a80	2019-07-26T182457.492521Z	e3aa5a828d645e389f3cd1b2e53f9ec13d1f6decf57e681f6afffbc8efd4624f	application/gzip; dcp-type=data	45d77cbb-9f65-4ce3-9b97-dd47e04f0e69	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	08e099e0-ce8d-4394-ae1a-e4bb2699ef3f	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	08e099e0-ce8d-4394-ae1a-e4bb2699ef3f	Human_S6_UC_inflammed_colon
f247ac3c-83cc-4458-84f7-1594745be09f	2019-10-04T094331.507288Z	SRR5295090_2.fastq.gz	fastq.gz	read2	159164057	26bfdf5a-77c3-455e-b514-0509055a597b	2019-07-26T200315.089626Z	9a128fe146a636341859f1687f8a1e4db3ec571b93d5550059b94e32df5eea45	application/gzip; dcp-type=data	5e4bc23b-e615-4018-8992-41c276e36609	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
eb38f5c6-2869-4b53-acc9-a3721c117e8f	2019-10-04T094331.740830Z	SRR5295246_1.fastq.gz	fastq.gz	read1	68968663	35409a3d-f8ac-4938-8c8d-459ffa8f9098	2019-07-26T182513.948192Z	7a8d313f7e2ee932a84b704dd7c6cdd351d9782f03abc08733878dc1a766a153	application/gzip; dcp-type=data	5946c6d6-83ee-4955-ab58-7c2b2ff869b6	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b8ecbf1d-de2b-4b60-ba56-0b6131eb4322	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b8ecbf1d-de2b-4b60-ba56-0b6131eb4322	Human_S5_UC_noninflammed_colon
d8dbb494-575b-451a-a164-0f33eddff60e	2019-10-04T094331.879489Z	SRR5295046_1.fastq.gz	fastq.gz	read1	224888326	db150ac7-7201-4b31-9e2a-46defad4b12f	2019-07-26T201149.598716Z	9c43de69d49f1806b85d2e919d2283ae8d0436162b6092be295393287586d328	application/gzip; dcp-type=data	7ac054a5-bdd7-48c7-ad60-814ce0f739d3	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S2_healthy	022b8e80-8a42-4344-86d5-ebc74ee6b6df	Homo sapiens	normal	57	year							specimens	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	Human_S2_healthy_colon
d929a65e-bf7d-4a96-91e9-b6ae0d1d0187	2019-10-04T094331.735346Z	SRR5295054_1.fastq.gz	fastq.gz	read1	176402550	202581f6-843b-4c35-91c8-4b32125e4786	2019-07-26T201254.511329Z	78162106a72b6a67f00f202e05e84ba7e44d16ddaf79ca239e9ab42bb47ae911	application/gzip; dcp-type=data	a7324c86-0b4b-4185-affc-96e606bfec26	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S2_healthy	022b8e80-8a42-4344-86d5-ebc74ee6b6df	Homo sapiens	normal	57	year							specimens	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	Human_S2_healthy_colon
d929a65e-bf7d-4a96-91e9-b6ae0d1d0187	2019-10-04T094331.735346Z	SRR5295054_2.fastq.gz	fastq.gz	read2	185883217	2df30786-1b77-423a-85fd-df441a640b39	2019-07-26T201254.685665Z	f26a46ff7ea21656136c6a2124e9f05335c8e7c22e151b0ca3ccc389867d69fb	application/gzip; dcp-type=data	a7324c86-0b4b-4185-affc-96e606bfec26	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S2_healthy	022b8e80-8a42-4344-86d5-ebc74ee6b6df	Homo sapiens	normal	57	year							specimens	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	Human_S2_healthy_colon
